"TIME","GEO","SPECIES","FISHREG","UNIT","Value","Flag and Footnotes"
"2014","Spain","European anchovy - Engraulis encrasicolus","Indian Ocean, Western","Tonnes live weight",":",""
"2014","Spain","Atlantic herring - Clupea harengus","Total fishing areas","Tonnes live weight",":",""
"2014","Spain","Atlantic herring - Clupea harengus","Atlantic, Northwest","Tonnes live weight",":",""
"2014","Spain","Atlantic herring - Clupea harengus","Atlantic, Northeast","Tonnes live weight",":",""
"2014","Spain","Atlantic herring - Clupea harengus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2014","Spain","Atlantic herring - Clupea harengus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2014","Spain","Atlantic herring - Clupea harengus","Atlantic, Southwest","Tonnes live weight",":",""
"2014","Spain","Atlantic herring - Clupea harengus","Atlantic, Southeast","Tonnes live weight",":",""
"2014","Spain","Atlantic herring - Clupea harengus","Indian Ocean, Western","Tonnes live weight",":",""
"2014","Spain","Atlantic horse mackerel - Trachurus trachurus","Total fishing areas","Tonnes live weight","19 868.03",""
"2014","Spain","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northwest","Tonnes live weight",":",""
"2014","Spain","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast","Tonnes live weight","15 559.12",""
"2014","Spain","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Eastern Central","Tonnes live weight","1 910.37",""
"2014","Spain","Atlantic horse mackerel - Trachurus trachurus","Mediterranean and Black Sea","Tonnes live weight","2 398.54",""
"2014","Spain","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Southwest","Tonnes live weight",":",""
"2014","Spain","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Southeast","Tonnes live weight",":",""
"2014","Spain","Atlantic horse mackerel - Trachurus trachurus","Indian Ocean, Western","Tonnes live weight",":",""
"2014","Spain","Atlantic mackerel - Scomber scombrus","Total fishing areas","Tonnes live weight","37 311.86",""
"2014","Spain","Atlantic mackerel - Scomber scombrus","Atlantic, Northwest","Tonnes live weight",":",""
"2014","Spain","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast","Tonnes live weight","36 431.7",""
"2014","Spain","Atlantic mackerel - Scomber scombrus","Atlantic, Eastern Central","Tonnes live weight","44.76",""
"2014","Spain","Atlantic mackerel - Scomber scombrus","Mediterranean and Black Sea","Tonnes live weight","835.4",""
"2014","Spain","Atlantic mackerel - Scomber scombrus","Atlantic, Southwest","Tonnes live weight",":",""
"2014","Spain","Atlantic mackerel - Scomber scombrus","Atlantic, Southeast","Tonnes live weight",":",""
"2014","Spain","Atlantic mackerel - Scomber scombrus","Indian Ocean, Western","Tonnes live weight",":",""
"2014","Spain","European pilchard(=Sardine) - Sardina pilchardus","Total fishing areas","Tonnes live weight","45 102.75",""
"2014","Spain","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northwest","Tonnes live weight",":",""
"2014","Spain","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast","Tonnes live weight","28 873.52",""
"2014","Spain","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Eastern Central","Tonnes live weight","283.64",""
"2014","Spain","European pilchard(=Sardine) - Sardina pilchardus","Mediterranean and Black Sea","Tonnes live weight","15 945.59",""
"2014","Spain","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Southwest","Tonnes live weight",":",""
"2014","Spain","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Southeast","Tonnes live weight",":",""
"2014","Spain","European pilchard(=Sardine) - Sardina pilchardus","Indian Ocean, Western","Tonnes live weight",":",""
"2014","Spain","European plaice - Pleuronectes platessa","Total fishing areas","Tonnes live weight","5.64",""
"2014","Spain","European plaice - Pleuronectes platessa","Atlantic, Northwest","Tonnes live weight",":",""
"2014","Spain","European plaice - Pleuronectes platessa","Atlantic, Northeast","Tonnes live weight","5.61",""
"2014","Spain","European plaice - Pleuronectes platessa","Atlantic, Eastern Central","Tonnes live weight","0.03",""
"2014","Spain","European plaice - Pleuronectes platessa","Mediterranean and Black Sea","Tonnes live weight",":",""
"2014","Spain","European plaice - Pleuronectes platessa","Atlantic, Southwest","Tonnes live weight",":",""
"2014","Spain","European plaice - Pleuronectes platessa","Atlantic, Southeast","Tonnes live weight",":",""
"2014","Spain","European plaice - Pleuronectes platessa","Indian Ocean, Western","Tonnes live weight",":",""
"2014","Spain","Skipjack tuna - Katsuwonus pelamis","Total fishing areas","Tonnes live weight","170 061.49",""
"2014","Spain","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northwest","Tonnes live weight",":",""
"2014","Spain","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast","Tonnes live weight","130.97",""
"2014","Spain","Skipjack tuna - Katsuwonus pelamis","Atlantic, Eastern Central","Tonnes live weight","61 323.04",""
"2014","Spain","Skipjack tuna - Katsuwonus pelamis","Mediterranean and Black Sea","Tonnes live weight","25.16",""
"2014","Spain","Skipjack tuna - Katsuwonus pelamis","Atlantic, Southwest","Tonnes live weight","2 085.98",""
"2014","Spain","Skipjack tuna - Katsuwonus pelamis","Atlantic, Southeast","Tonnes live weight","11 325.01",""
"2014","Spain","Skipjack tuna - Katsuwonus pelamis","Indian Ocean, Western","Tonnes live weight","95 171.33",""
"2014","Spain","European sprat - Sprattus sprattus","Total fishing areas","Tonnes live weight","0.09",""
"2014","Spain","European sprat - Sprattus sprattus","Atlantic, Northwest","Tonnes live weight",":",""
"2014","Spain","European sprat - Sprattus sprattus","Atlantic, Northeast","Tonnes live weight","0.09",""
"2014","Spain","European sprat - Sprattus sprattus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2014","Spain","European sprat - Sprattus sprattus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2014","Spain","European sprat - Sprattus sprattus","Atlantic, Southwest","Tonnes live weight",":",""
"2014","Spain","European sprat - Sprattus sprattus","Atlantic, Southeast","Tonnes live weight",":",""
"2014","Spain","European sprat - Sprattus sprattus","Indian Ocean, Western","Tonnes live weight",":",""
"2014","Spain","Blue whiting (=Poutassou) - Micromesistius poutassou","Total fishing areas","Tonnes live weight","25 642.09",""
"2014","Spain","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northwest","Tonnes live weight",":",""
"2014","Spain","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast","Tonnes live weight","24 331.01",""
"2014","Spain","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Eastern Central","Tonnes live weight","0.16",""
"2014","Spain","Blue whiting (=Poutassou) - Micromesistius poutassou","Mediterranean and Black Sea","Tonnes live weight","1 310.92",""
"2014","Spain","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Southwest","Tonnes live weight",":",""
"2014","Spain","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Southeast","Tonnes live weight",":",""
"2014","Spain","Blue whiting (=Poutassou) - Micromesistius poutassou","Indian Ocean, Western","Tonnes live weight",":",""
"2014","Spain","Yellowfin tuna - Thunnus albacares","Total fishing areas","Tonnes live weight","138 066.91",""
"2014","Spain","Yellowfin tuna - Thunnus albacares","Atlantic, Northwest","Tonnes live weight",":",""
"2014","Spain","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast","Tonnes live weight",":",""
"2014","Spain","Yellowfin tuna - Thunnus albacares","Atlantic, Eastern Central","Tonnes live weight","27 804.21",""
"2014","Spain","Yellowfin tuna - Thunnus albacares","Mediterranean and Black Sea","Tonnes live weight",":",""
"2014","Spain","Yellowfin tuna - Thunnus albacares","Atlantic, Southwest","Tonnes live weight","1 795.65",""
"2014","Spain","Yellowfin tuna - Thunnus albacares","Atlantic, Southeast","Tonnes live weight","2 294.42",""
"2014","Spain","Yellowfin tuna - Thunnus albacares","Indian Ocean, Western","Tonnes live weight","106 172.63",""
"2014","France","All aquatic organisms","Total fishing areas","Tonnes live weight","543 525.28",""
"2014","France","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2014","France","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","426 080.09",""
"2014","France","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","39 965.45",""
"2014","France","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","15 066.62",""
"2014","France","All aquatic organisms","Atlantic, Southwest","Tonnes live weight","187.13",""
"2014","France","All aquatic organisms","Atlantic, Southeast","Tonnes live weight","2 199.75",""
"2014","France","All aquatic organisms","Indian Ocean, Western","Tonnes live weight","60 026.24",""
"2014","France","Cods, hakes, haddocks","Total fishing areas","Tonnes live weight","110 636.61",""
"2014","France","Cods, hakes, haddocks","Atlantic, Northwest","Tonnes live weight",":",""
"2014","France","Cods, hakes, haddocks","Atlantic, Northeast","Tonnes live weight","108 444.55",""
"2014","France","Cods, hakes, haddocks","Atlantic, Eastern Central","Tonnes live weight","0.28",""
"2014","France","Cods, hakes, haddocks","Mediterranean and Black Sea","Tonnes live weight","2 191.76",""
"2014","France","Cods, hakes, haddocks","Atlantic, Southwest","Tonnes live weight",":",""
"2014","France","Cods, hakes, haddocks","Atlantic, Southeast","Tonnes live weight",":",""
"2014","France","Cods, hakes, haddocks","Indian Ocean, Western","Tonnes live weight","0.02",""
"2014","France","Miscellaneous pelagic fishes","Total fishing areas","Tonnes live weight","29 984.73",""
"2014","France","Miscellaneous pelagic fishes","Atlantic, Northwest","Tonnes live weight",":",""
"2014","France","Miscellaneous pelagic fishes","Atlantic, Northeast","Tonnes live weight","28 514.77",""
"2014","France","Miscellaneous pelagic fishes","Atlantic, Eastern Central","Tonnes live weight","0.15",""
"2014","France","Miscellaneous pelagic fishes","Mediterranean and Black Sea","Tonnes live weight","1 289.95",""
"2014","France","Miscellaneous pelagic fishes","Atlantic, Southwest","Tonnes live weight","0.1",""
"2014","France","Miscellaneous pelagic fishes","Atlantic, Southeast","Tonnes live weight",":",""
"2014","France","Miscellaneous pelagic fishes","Indian Ocean, Western","Tonnes live weight","179.76",""
"2014","France","European anchovy - Engraulis encrasicolus","Total fishing areas","Tonnes live weight","6 442.23",""
"2014","France","European anchovy - Engraulis encrasicolus","Atlantic, Northwest","Tonnes live weight",":",""
"2014","France","European anchovy - Engraulis encrasicolus","Atlantic, Northeast","Tonnes live weight","4 681.1",""
"2014","France","European anchovy - Engraulis encrasicolus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2014","France","European anchovy - Engraulis encrasicolus","Mediterranean and Black Sea","Tonnes live weight","1 761.13",""
"2014","France","European anchovy - Engraulis encrasicolus","Atlantic, Southwest","Tonnes live weight",":",""
"2014","France","European anchovy - Engraulis encrasicolus","Atlantic, Southeast","Tonnes live weight",":",""
"2014","France","European anchovy - Engraulis encrasicolus","Indian Ocean, Western","Tonnes live weight",":",""
"2014","France","Atlantic herring - Clupea harengus","Total fishing areas","Tonnes live weight","30 944.97",""
"2014","France","Atlantic herring - Clupea harengus","Atlantic, Northwest","Tonnes live weight",":",""
"2014","France","Atlantic herring - Clupea harengus","Atlantic, Northeast","Tonnes live weight","30 944.97",""
"2014","France","Atlantic herring - Clupea harengus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2014","France","Atlantic herring - Clupea harengus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2014","France","Atlantic herring - Clupea harengus","Atlantic, Southwest","Tonnes live weight",":",""
"2014","France","Atlantic herring - Clupea harengus","Atlantic, Southeast","Tonnes live weight",":",""
"2014","France","Atlantic herring - Clupea harengus","Indian Ocean, Western","Tonnes live weight",":",""
"2014","France","Atlantic horse mackerel - Trachurus trachurus","Total fishing areas","Tonnes live weight","5 583.79",""
"2014","France","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northwest","Tonnes live weight",":",""
"2014","France","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast","Tonnes live weight","5 171.61",""
"2014","France","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Eastern Central","Tonnes live weight","0.05",""
"2014","France","Atlantic horse mackerel - Trachurus trachurus","Mediterranean and Black Sea","Tonnes live weight","412.03",""
"2014","France","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Southwest","Tonnes live weight","0.1",""
"2014","France","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Southeast","Tonnes live weight",":",""
"2014","France","Atlantic horse mackerel - Trachurus trachurus","Indian Ocean, Western","Tonnes live weight",":",""
"2014","France","Atlantic mackerel - Scomber scombrus","Total fishing areas","Tonnes live weight","22 442.81",""
"2014","France","Atlantic mackerel - Scomber scombrus","Atlantic, Northwest","Tonnes live weight",":",""
"2014","France","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast","Tonnes live weight","21 717.66",""
"2014","France","Atlantic mackerel - Scomber scombrus","Atlantic, Eastern Central","Tonnes live weight","0.09",""
"2014","France","Atlantic mackerel - Scomber scombrus","Mediterranean and Black Sea","Tonnes live weight","725.06",""
"2014","France","Atlantic mackerel - Scomber scombrus","Atlantic, Southwest","Tonnes live weight",":",""
"2014","France","Atlantic mackerel - Scomber scombrus","Atlantic, Southeast","Tonnes live weight",":",""
"2014","France","Atlantic mackerel - Scomber scombrus","Indian Ocean, Western","Tonnes live weight",":",""
"2014","France","European pilchard(=Sardine) - Sardina pilchardus","Total fishing areas","Tonnes live weight","25 600.88",""
"2014","France","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northwest","Tonnes live weight",":",""
"2014","France","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast","Tonnes live weight","24 970.83",""
"2014","France","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2014","France","European pilchard(=Sardine) - Sardina pilchardus","Mediterranean and Black Sea","Tonnes live weight","630.05",""
"2014","France","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Southwest","Tonnes live weight",":",""
"2014","France","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Southeast","Tonnes live weight",":",""
"2014","France","European pilchard(=Sardine) - Sardina pilchardus","Indian Ocean, Western","Tonnes live weight",":",""
"2014","France","European plaice - Pleuronectes platessa","Total fishing areas","Tonnes live weight","3 207",""
"2014","France","European plaice - Pleuronectes platessa","Atlantic, Northwest","Tonnes live weight",":",""
"2014","France","European plaice - Pleuronectes platessa","Atlantic, Northeast","Tonnes live weight","3 204.98",""
"2014","France","European plaice - Pleuronectes platessa","Atlantic, Eastern Central","Tonnes live weight",":",""
"2014","France","European plaice - Pleuronectes platessa","Mediterranean and Black Sea","Tonnes live weight","2.02",""
"2014","France","European plaice - Pleuronectes platessa","Atlantic, Southwest","Tonnes live weight",":",""
"2014","France","European plaice - Pleuronectes platessa","Atlantic, Southeast","Tonnes live weight",":",""
"2014","France","European plaice - Pleuronectes platessa","Indian Ocean, Western","Tonnes live weight",":",""
"2014","France","Skipjack tuna - Katsuwonus pelamis","Total fishing areas","Tonnes live weight","37 410.37",""
"2014","France","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northwest","Tonnes live weight",":",""
"2014","France","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast","Tonnes live weight","9.58",""
"2014","France","Skipjack tuna - Katsuwonus pelamis","Atlantic, Eastern Central","Tonnes live weight","15 973.1",""
"2014","France","Skipjack tuna - Katsuwonus pelamis","Mediterranean and Black Sea","Tonnes live weight","9.99",""
"2014","France","Skipjack tuna - Katsuwonus pelamis","Atlantic, Southwest","Tonnes live weight","71.6",""
"2014","France","Skipjack tuna - Katsuwonus pelamis","Atlantic, Southeast","Tonnes live weight","1 349.5",""
"2014","France","Skipjack tuna - Katsuwonus pelamis","Indian Ocean, Western","Tonnes live weight","19 996.6",""
"2014","France","European sprat - Sprattus sprattus","Total fishing areas","Tonnes live weight","3.81",""
"2014","France","European sprat - Sprattus sprattus","Atlantic, Northwest","Tonnes live weight",":",""
"2014","France","European sprat - Sprattus sprattus","Atlantic, Northeast","Tonnes live weight","3.79",""
"2014","France","European sprat - Sprattus sprattus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2014","France","European sprat - Sprattus sprattus","Mediterranean and Black Sea","Tonnes live weight","0.02",""
"2014","France","European sprat - Sprattus sprattus","Atlantic, Southwest","Tonnes live weight",":",""
"2014","France","European sprat - Sprattus sprattus","Atlantic, Southeast","Tonnes live weight",":",""
"2014","France","European sprat - Sprattus sprattus","Indian Ocean, Western","Tonnes live weight",":",""
"2014","France","Blue whiting (=Poutassou) - Micromesistius poutassou","Total fishing areas","Tonnes live weight","12 029.4",""
"2014","France","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northwest","Tonnes live weight",":",""
"2014","France","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast","Tonnes live weight","12 006.59",""
"2014","France","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Eastern Central","Tonnes live weight",":",""
"2014","France","Blue whiting (=Poutassou) - Micromesistius poutassou","Mediterranean and Black Sea","Tonnes live weight","22.81",""
"2014","France","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Southwest","Tonnes live weight",":",""
"2014","France","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Southeast","Tonnes live weight",":",""
"2014","France","Blue whiting (=Poutassou) - Micromesistius poutassou","Indian Ocean, Western","Tonnes live weight",":",""
"2014","France","Yellowfin tuna - Thunnus albacares","Total fishing areas","Tonnes live weight","54 999.2",""
"2014","France","Yellowfin tuna - Thunnus albacares","Atlantic, Northwest","Tonnes live weight",":",""
"2014","France","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast","Tonnes live weight",":",""
"2014","France","Yellowfin tuna - Thunnus albacares","Atlantic, Eastern Central","Tonnes live weight","20 344.5",""
"2014","France","Yellowfin tuna - Thunnus albacares","Mediterranean and Black Sea","Tonnes live weight","1.7",""
"2014","France","Yellowfin tuna - Thunnus albacares","Atlantic, Southwest","Tonnes live weight","43.9",""
"2014","France","Yellowfin tuna - Thunnus albacares","Atlantic, Southeast","Tonnes live weight","702.2",""
"2014","France","Yellowfin tuna - Thunnus albacares","Indian Ocean, Western","Tonnes live weight","33 906.9",""
"2014","Croatia","All aquatic organisms","Total fishing areas","Tonnes live weight","78 928.48",""
"2014","Croatia","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2014","Croatia","All aquatic organisms","Atlantic, Northeast","Tonnes live weight",":",""
"2014","Croatia","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2014","Croatia","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","78 928.48",""
"2014","Croatia","All aquatic organisms","Atlantic, Southwest","Tonnes live weight",":",""
"2014","Croatia","All aquatic organisms","Atlantic, Southeast","Tonnes live weight",":",""
"2014","Croatia","All aquatic organisms","Indian Ocean, Western","Tonnes live weight",":",""
"2014","Croatia","Cods, hakes, haddocks","Total fishing areas","Tonnes live weight","1 091.45",""
"2014","Croatia","Cods, hakes, haddocks","Atlantic, Northwest","Tonnes live weight",":",""
"2014","Croatia","Cods, hakes, haddocks","Atlantic, Northeast","Tonnes live weight",":",""
"2014","Croatia","Cods, hakes, haddocks","Atlantic, Eastern Central","Tonnes live weight",":",""
"2014","Croatia","Cods, hakes, haddocks","Mediterranean and Black Sea","Tonnes live weight","1 091.45",""
"2014","Croatia","Cods, hakes, haddocks","Atlantic, Southwest","Tonnes live weight",":",""
"2014","Croatia","Cods, hakes, haddocks","Atlantic, Southeast","Tonnes live weight",":",""
"2014","Croatia","Cods, hakes, haddocks","Indian Ocean, Western","Tonnes live weight",":",""
"2014","Croatia","Miscellaneous pelagic fishes","Total fishing areas","Tonnes live weight","983.79",""
"2014","Croatia","Miscellaneous pelagic fishes","Atlantic, Northwest","Tonnes live weight",":",""
"2014","Croatia","Miscellaneous pelagic fishes","Atlantic, Northeast","Tonnes live weight",":",""
"2014","Croatia","Miscellaneous pelagic fishes","Atlantic, Eastern Central","Tonnes live weight",":",""
"2014","Croatia","Miscellaneous pelagic fishes","Mediterranean and Black Sea","Tonnes live weight","983.79",""
"2014","Croatia","Miscellaneous pelagic fishes","Atlantic, Southwest","Tonnes live weight",":",""
"2014","Croatia","Miscellaneous pelagic fishes","Atlantic, Southeast","Tonnes live weight",":",""
"2014","Croatia","Miscellaneous pelagic fishes","Indian Ocean, Western","Tonnes live weight",":",""
"2014","Croatia","European anchovy - Engraulis encrasicolus","Total fishing areas","Tonnes live weight","8 593.65",""
"2014","Croatia","European anchovy - Engraulis encrasicolus","Atlantic, Northwest","Tonnes live weight",":",""
"2014","Croatia","European anchovy - Engraulis encrasicolus","Atlantic, Northeast","Tonnes live weight",":",""
"2014","Croatia","European anchovy - Engraulis encrasicolus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2014","Croatia","European anchovy - Engraulis encrasicolus","Mediterranean and Black Sea","Tonnes live weight","8 593.65",""
"2014","Croatia","European anchovy - Engraulis encrasicolus","Atlantic, Southwest","Tonnes live weight",":",""
"2014","Croatia","European anchovy - Engraulis encrasicolus","Atlantic, Southeast","Tonnes live weight",":",""
"2014","Croatia","European anchovy - Engraulis encrasicolus","Indian Ocean, Western","Tonnes live weight",":",""
"2014","Croatia","Atlantic herring - Clupea harengus","Total fishing areas","Tonnes live weight",":",""
"2014","Croatia","Atlantic herring - Clupea harengus","Atlantic, Northwest","Tonnes live weight",":",""
"2014","Croatia","Atlantic herring - Clupea harengus","Atlantic, Northeast","Tonnes live weight",":",""
"2014","Croatia","Atlantic herring - Clupea harengus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2014","Croatia","Atlantic herring - Clupea harengus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2014","Croatia","Atlantic herring - Clupea harengus","Atlantic, Southwest","Tonnes live weight",":",""
"2014","Croatia","Atlantic herring - Clupea harengus","Atlantic, Southeast","Tonnes live weight",":",""
"2014","Croatia","Atlantic herring - Clupea harengus","Indian Ocean, Western","Tonnes live weight",":",""
"2014","Croatia","Atlantic horse mackerel - Trachurus trachurus","Total fishing areas","Tonnes live weight",":",""
"2014","Croatia","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northwest","Tonnes live weight",":",""
"2014","Croatia","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast","Tonnes live weight",":",""
"2014","Croatia","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2014","Croatia","Atlantic horse mackerel - Trachurus trachurus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2014","Croatia","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Southwest","Tonnes live weight",":",""
"2014","Croatia","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Southeast","Tonnes live weight",":",""
"2014","Croatia","Atlantic horse mackerel - Trachurus trachurus","Indian Ocean, Western","Tonnes live weight",":",""
"2014","Croatia","Atlantic mackerel - Scomber scombrus","Total fishing areas","Tonnes live weight","28.27",""
"2014","Croatia","Atlantic mackerel - Scomber scombrus","Atlantic, Northwest","Tonnes live weight",":",""
"2014","Croatia","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast","Tonnes live weight",":",""
"2014","Croatia","Atlantic mackerel - Scomber scombrus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2014","Croatia","Atlantic mackerel - Scomber scombrus","Mediterranean and Black Sea","Tonnes live weight","28.27",""
"2014","Croatia","Atlantic mackerel - Scomber scombrus","Atlantic, Southwest","Tonnes live weight",":",""
"2014","Croatia","Atlantic mackerel - Scomber scombrus","Atlantic, Southeast","Tonnes live weight",":",""
"2014","Croatia","Atlantic mackerel - Scomber scombrus","Indian Ocean, Western","Tonnes live weight",":",""
"2014","Croatia","European pilchard(=Sardine) - Sardina pilchardus","Total fishing areas","Tonnes live weight","55 782.97",""
"2014","Croatia","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northwest","Tonnes live weight",":",""
"2014","Croatia","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast","Tonnes live weight",":",""
"2014","Croatia","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2014","Croatia","European pilchard(=Sardine) - Sardina pilchardus","Mediterranean and Black Sea","Tonnes live weight","55 782.97",""
"2014","Croatia","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Southwest","Tonnes live weight",":",""
"2014","Croatia","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Southeast","Tonnes live weight",":",""
"2014","Croatia","European pilchard(=Sardine) - Sardina pilchardus","Indian Ocean, Western","Tonnes live weight",":",""
"2014","Croatia","European plaice - Pleuronectes platessa","Total fishing areas","Tonnes live weight",":",""
"2014","Croatia","European plaice - Pleuronectes platessa","Atlantic, Northwest","Tonnes live weight",":",""
"2014","Croatia","European plaice - Pleuronectes platessa","Atlantic, Northeast","Tonnes live weight",":",""
"2014","Croatia","European plaice - Pleuronectes platessa","Atlantic, Eastern Central","Tonnes live weight",":",""
"2014","Croatia","European plaice - Pleuronectes platessa","Mediterranean and Black Sea","Tonnes live weight",":",""
"2014","Croatia","European plaice - Pleuronectes platessa","Atlantic, Southwest","Tonnes live weight",":",""
"2014","Croatia","European plaice - Pleuronectes platessa","Atlantic, Southeast","Tonnes live weight",":",""
"2014","Croatia","European plaice - Pleuronectes platessa","Indian Ocean, Western","Tonnes live weight",":",""
"2014","Croatia","Skipjack tuna - Katsuwonus pelamis","Total fishing areas","Tonnes live weight",":",""
"2014","Croatia","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northwest","Tonnes live weight",":",""
"2014","Croatia","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast","Tonnes live weight",":",""
"2014","Croatia","Skipjack tuna - Katsuwonus pelamis","Atlantic, Eastern Central","Tonnes live weight",":",""
"2014","Croatia","Skipjack tuna - Katsuwonus pelamis","Mediterranean and Black Sea","Tonnes live weight",":",""
"2014","Croatia","Skipjack tuna - Katsuwonus pelamis","Atlantic, Southwest","Tonnes live weight",":",""
"2014","Croatia","Skipjack tuna - Katsuwonus pelamis","Atlantic, Southeast","Tonnes live weight",":",""
"2014","Croatia","Skipjack tuna - Katsuwonus pelamis","Indian Ocean, Western","Tonnes live weight",":",""
"2014","Croatia","European sprat - Sprattus sprattus","Total fishing areas","Tonnes live weight","42.82",""
"2014","Croatia","European sprat - Sprattus sprattus","Atlantic, Northwest","Tonnes live weight",":",""
"2014","Croatia","European sprat - Sprattus sprattus","Atlantic, Northeast","Tonnes live weight",":",""
"2014","Croatia","European sprat - Sprattus sprattus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2014","Croatia","European sprat - Sprattus sprattus","Mediterranean and Black Sea","Tonnes live weight","42.82",""
"2014","Croatia","European sprat - Sprattus sprattus","Atlantic, Southwest","Tonnes live weight",":",""
"2014","Croatia","European sprat - Sprattus sprattus","Atlantic, Southeast","Tonnes live weight",":",""
"2014","Croatia","European sprat - Sprattus sprattus","Indian Ocean, Western","Tonnes live weight",":",""
"2014","Croatia","Blue whiting (=Poutassou) - Micromesistius poutassou","Total fishing areas","Tonnes live weight","46.9",""
"2014","Croatia","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northwest","Tonnes live weight",":",""
"2014","Croatia","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast","Tonnes live weight",":",""
"2014","Croatia","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Eastern Central","Tonnes live weight",":",""
"2014","Croatia","Blue whiting (=Poutassou) - Micromesistius poutassou","Mediterranean and Black Sea","Tonnes live weight","46.9",""
"2014","Croatia","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Southwest","Tonnes live weight",":",""
"2014","Croatia","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Southeast","Tonnes live weight",":",""
